code,name,type,parent_code,sort_order
14797,Phường Hạc Thành,WARD,38,1369
16522,Phường Quảng Phú,WARD,38,1370
16417,Phường Đông Quang,WARD,38,1371
16378,Phường Đông Sơn,WARD,38,1372
15853,Phường Đông Tiến,WARD,38,1373
14758,Phường Hàm Rồng,WARD,38,1374
15925,Phường Nguyệt Viên,WARD,38,1375
16531,Phường Sầm Sơn,WARD,38,1376
16516,Phường Nam Sầm Sơn,WARD,38,1377
14812,Phường Bỉm Sơn,WARD,38,1378
14818,Phường Quang Trung,WARD,38,1379
16576,Phường Ngọc Sơn,WARD,38,1380
16594,Phường Tân Dân,WARD,38,1381
16597,Phường Hải Lĩnh,WARD,38,1382
16561,Phường Tĩnh Gia,WARD,38,1383
16609,Phường Đào Duy Tư,WARD,38,1384
16645,Phường Hải Bình,WARD,38,1385
16624,Phường Trúc Lâm,WARD,38,1386
16654,Phường Nghi Sơn,WARD,38,1387
16591,Xã Các Sơn,COMMUNE,38,1388
16636,Xã Trường Lâm,COMMUNE,38,1389
15271,Xã Hà Trung,COMMUNE,38,1390
15316,Xã Tống Sơn,COMMUNE,38,1391
15274,Xã Hà Long,COMMUNE,38,1392
15286,Xã Hoạt Giang,COMMUNE,38,1393
15298,Xã Lĩnh Toại,COMMUNE,38,1394
16021,Xã Triệu Lộc,COMMUNE,38,1395
16033,Xã Đông Thành,COMMUNE,38,1396
16012,Xã Hậu Lộc,COMMUNE,38,1397
16063,Xã Hoa Lộc,COMMUNE,38,1398
16078,Xã Vạn Lộc,COMMUNE,38,1399
16093,Xã Nga Sơn,COMMUNE,38,1400
16114,Xã Nga Thắng,COMMUNE,38,1401
16138,Xã Hồ Vương,COMMUNE,38,1402
16108,Xã Tân Tiến,COMMUNE,38,1403
16144,Xã Nga An,COMMUNE,38,1404
16171,Xã Ba Đình,COMMUNE,38,1405
15865,Xã Hoằng Hóa,COMMUNE,38,1406
15991,Xã Hoằng Tiến,COMMUNE,38,1407
16000,Xã Hoằng Thanh,COMMUNE,38,1408
15961,Xã Hoằng Lộc,COMMUNE,38,1409
15976,Xã Hoằng Châu,COMMUNE,38,1410
15910,Xã Hoằng Sơn,COMMUNE,38,1411
15889,Xã Hoằng Phú,COMMUNE,38,1412
15880,Xã Hoằng Giang,COMMUNE,38,1413
16438,Xã Lưu Vệ,COMMUNE,38,1414
16480,Xã Quảng Yên,COMMUNE,38,1415
16498,Xã Quảng Ngọc,COMMUNE,38,1416
16540,Xã Quảng Ninh,COMMUNE,38,1417
16543,Xã Quảng Bình,COMMUNE,38,1418
16549,Xã Tiên Trang,COMMUNE,38,1419
16489,Xã Quảng Chính,COMMUNE,38,1420
16279,Xã Nông Cống,COMMUNE,38,1421
16309,Xã Thắng Lợi,COMMUNE,38,1422
16297,Xã Trung Chính,COMMUNE,38,1423
16348,Xã Trường Văn,COMMUNE,38,1424
16342,Xã Thăng Bình,COMMUNE,38,1425
16363,Xã Tượng Lĩnh,COMMUNE,38,1426
16369,Xã Công Chính,COMMUNE,38,1427
15772,Xã Thiệu Hóa,COMMUNE,38,1428
15796,Xã Thiệu Quang,COMMUNE,38,1429
15778,Xã Thiệu Tiến,COMMUNE,38,1430
15820,Xã Thiệu Toán,COMMUNE,38,1431
15835,Xã Thiệu Trung,COMMUNE,38,1432
15469,Xã Yên Định,COMMUNE,38,1433
15421,Xã Yên Trường,COMMUNE,38,1434
15409,Xã Yên Phú,COMMUNE,38,1435
15412,Xã Quý Lộc,COMMUNE,38,1436
15442,Xã Yên Ninh,COMMUNE,38,1437
15457,Xã Định Tân,COMMUNE,38,1438
15448,Xã Định Hòa,COMMUNE,38,1439
15499,Xã Thọ Xuân,COMMUNE,38,1440
15505,Xã Thọ Long,COMMUNE,38,1441
15520,Xã Xuân Hòa,COMMUNE,38,1442
15553,Xã Sao Vàng,COMMUNE,38,1443
15544,Xã Lam Sơn,COMMUNE,38,1444
15568,Xã Thọ Lập,COMMUNE,38,1445
15574,Xã Xuân Tín,COMMUNE,38,1446
15592,Xã Xuân Lập,COMMUNE,38,1447
15349,Xã Vĩnh Lộc,COMMUNE,38,1448
15361,Xã Tây Đô,COMMUNE,38,1449
15382,Xã Biện Thượng,COMMUNE,38,1450
15664,Xã Triệu Sơn,COMMUNE,38,1451
15667,Xã Thọ Bình,COMMUNE,38,1452
15754,Xã Thọ Ngọc,COMMUNE,38,1453
15763,Xã Thọ Phú,COMMUNE,38,1454
15682,Xã Hợp Tiến,COMMUNE,38,1455
15766,Xã An Nông,COMMUNE,38,1456
15718,Xã Tân Ninh,COMMUNE,38,1457
15724,Xã Đồng Tiến,COMMUNE,38,1458
14866,Xã Mường Chanh,COMMUNE,38,1459
14860,Xã Quang Chiểu,COMMUNE,38,1460
14848,Xã Tam Chung,COMMUNE,38,1461
14845,Xã Mường Lát,COMMUNE,38,1462
14863,Xã Pù Nhi,COMMUNE,38,1463
14864,Xã Nhi Sơn,COMMUNE,38,1464
14854,Xã Mường Lý,COMMUNE,38,1465
14857,Xã Trung Lý,COMMUNE,38,1466
14869,Xã Hồi Xuân,COMMUNE,38,1467
14902,Xã Nam Xuân,COMMUNE,38,1468
14908,Xã Thiên Phủ,COMMUNE,38,1469
14896,Xã Hiền Kiệt,COMMUNE,38,1470
14890,Xã Phú Xuân,COMMUNE,38,1471
14878,Xã Phú Lệ,COMMUNE,38,1472
14872,Xã Trung Thành,COMMUNE,38,1473
14875,Xã Trung Sơn,COMMUNE,38,1474
15013,Xã Na Mèo,COMMUNE,38,1475
15010,Xã Sơn Thủy,COMMUNE,38,1476
15022,Xã Sơn Điện,COMMUNE,38,1477
15025,Xã Mường Mìn,COMMUNE,38,1478
15007,Xã Tam Thanh,COMMUNE,38,1479
15019,Xã Tam Lư,COMMUNE,38,1480
15016,Xã Quan Sơn,COMMUNE,38,1481
15001,Xã Trung Hạ,COMMUNE,38,1482
15055,Xã Linh Sơn,COMMUNE,38,1483
15058,Xã Đồng Lương,COMMUNE,38,1484
15049,Xã Văn Phú,COMMUNE,38,1485
15043,Xã Giao An,COMMUNE,38,1486
15031,Xã Yên Khương,COMMUNE,38,1487
15034,Xã Yên Thắng,COMMUNE,38,1488
14974,Xã Văn Nho,COMMUNE,38,1489
14980,Xã Thiết Ống,COMMUNE,38,1490
14923,Xã Bá Thước,COMMUNE,38,1491
14959,Xã Cổ Lũng,COMMUNE,38,1492
14956,Xã Pù Luông,COMMUNE,38,1493
14950,Xã Điền Lư,COMMUNE,38,1494
14932,Xã Điền Quang,COMMUNE,38,1495
14953,Xã Quý Lương,COMMUNE,38,1496
15061,Xã Ngọc Lặc,COMMUNE,38,1497
15085,Xã Thạch Lập,COMMUNE,38,1498
15091,Xã Ngọc Liên,COMMUNE,38,1499
15124,Xã Minh Sơn,COMMUNE,38,1500
15115,Xã Nguyệt Ấn,COMMUNE,38,1501
15118,Xã Kiên Thọ,COMMUNE,38,1502
15142,Xã Cẩm Thạch,COMMUNE,38,1503
15127,Xã Cẩm Thủy,COMMUNE,38,1504
15148,Xã Cẩm Tú,COMMUNE,38,1505
15163,Xã Cẩm Vân,COMMUNE,38,1506
15178,Xã Cẩm Tân,COMMUNE,38,1507
15187,Xã Kim Tân,COMMUNE,38,1508
15190,Xã Vân Du,COMMUNE,38,1509
15250,Xã Ngọc Trạo,COMMUNE,38,1510
15211,Xã Thạch Bình,COMMUNE,38,1511
15229,Xã Thành Vinh,COMMUNE,38,1512
15199,Xã Thạch Quảng,COMMUNE,38,1513
16174,Xã Như Xuân,COMMUNE,38,1514
16225,Xã Thượng Ninh,COMMUNE,38,1515
16177,Xã Xuân Bình,COMMUNE,38,1516
16186,Xã Hóa Quỳ,COMMUNE,38,1517
16207,Xã Thanh Quân,COMMUNE,38,1518
16219,Xã Thanh Phong,COMMUNE,38,1519
16234,Xã Xuân Du,COMMUNE,38,1520
16249,Xã Mậu Lâm,COMMUNE,38,1521
16228,Xã Như Thanh,COMMUNE,38,1522
16264,Xã Yên Thọ,COMMUNE,38,1523
16258,Xã Xuân Thái,COMMUNE,38,1524
16273,Xã Thanh Kỳ,COMMUNE,38,1525
15607,Xã Bát Mọt,COMMUNE,38,1526
15610,Xã Yên Nhân,COMMUNE,38,1527
15628,Xã Lương Sơn,COMMUNE,38,1528
15646,Xã Thường Xuân,COMMUNE,38,1529
15634,Xã Luận Thành,COMMUNE,38,1530
15661,Xã Tân Thành,COMMUNE,38,1531
15622,Xã Vạn Xuân,COMMUNE,38,1532
15643,Xã Thắng Lộc,COMMUNE,38,1533
15658,Xã Xuân Chinh,COMMUNE,38,1534
17329,Xã Anh Sơn,COMMUNE,40,1535
17380,Xã Yên Xuân,COMMUNE,40,1536
17344,Xã Nhân Hòa,COMMUNE,40,1537
17365,Xã Anh Sơn Đông,COMMUNE,40,1538
17357,Xã Vĩnh Tường,COMMUNE,40,1539
17335,Xã Thành Bình Thọ,COMMUNE,40,1540
17254,Xã Con Cuông,COMMUNE,40,1541
17263,Xã Môn Sơn,COMMUNE,40,1542
17239,Xã Mậu Thạch,COMMUNE,40,1543
17242,Xã Cam Phục,COMMUNE,40,1544
17248,Xã Châu Khê,COMMUNE,40,1545
17230,Xã Bình Chuẩn,COMMUNE,40,1546
17464,Xã Diễn Châu,COMMUNE,40,1547
17416,Xã Đức Châu,COMMUNE,40,1548
17443,Xã Quảng Châu,COMMUNE,40,1549
17419,Xã Hải Châu,COMMUNE,40,1550
17488,Xã Tân Châu,COMMUNE,40,1551
17479,Xã An Châu,COMMUNE,40,1552
17476,Xã Minh Châu,COMMUNE,40,1553
17395,Xã Hùng Châu,COMMUNE,40,1554
17662,Xã Đô Lương,COMMUNE,40,1555
17623,Xã Bạch Ngọc,COMMUNE,40,1556
17677,Xã Văn Hiến,COMMUNE,40,1557
17707,Xã Bạch Hà,COMMUNE,40,1558
17689,Xã Thuần Trung,COMMUNE,40,1559
17641,Xã Lương Sơn,COMMUNE,40,1560
17110,Phường Hoàng Mai,WARD,40,1561
17128,Phường Tân Mai,WARD,40,1562
17125,Phường Quỳnh Mai,WARD,40,1563
18001,Xã Hưng Nguyên,COMMUNE,40,1564
18007,Xã Yên Trung,COMMUNE,40,1565
18028,Xã Hưng Nguyên Nam,COMMUNE,40,1566
18040,Xã Lam Thành,COMMUNE,40,1567
16813,Xã Mường Xén,COMMUNE,40,1568
16849,Xã Hữu Kiệm,COMMUNE,40,1569
16837,Xã Nậm Cắn,COMMUNE,40,1570
16855,Xã Chiêu Lưu,COMMUNE,40,1571
16834,Xã Na Loi,COMMUNE,40,1572
16858,Xã Mường Típ,COMMUNE,40,1573
16870,Xã Na Ngoi,COMMUNE,40,1574
16816,Xã Mỹ Lý,COMMUNE,40,1575
16819,Xã Bắc Lý,COMMUNE,40,1576
16822,Xã Keng Đu,COMMUNE,40,1577
16828,Xã Huồi Tụ,COMMUNE,40,1578
16831,Xã Mường Lống,COMMUNE,40,1579
17950,Xã Vạn An,COMMUNE,40,1580
17935,Xã Nam Đàn,COMMUNE,40,1581
17944,Xã Đại Huệ,COMMUNE,40,1582
17989,Xã Thiên Nhẫn,COMMUNE,40,1583
17971,Xã Kim Liên,COMMUNE,40,1584
16941,Xã Nghĩa Đàn,COMMUNE,40,1585
16969,Xã Nghĩa Thọ,COMMUNE,40,1586
16951,Xã Nghĩa Lâm,COMMUNE,40,1587
16975,Xã Nghĩa Mai,COMMUNE,40,1588
16972,Xã Nghĩa Hưng,COMMUNE,40,1589
17032,Xã Nghĩa Khánh,COMMUNE,40,1590
17029,Xã Nghĩa Lộc,COMMUNE,40,1591
17827,Xã Nghi Lộc,COMMUNE,40,1592
17857,Xã Phúc Lộc,COMMUNE,40,1593
17878,Xã Đông Lộc,COMMUNE,40,1594
17866,Xã Trung Lộc,COMMUNE,40,1595
17842,Xã Thần Lĩnh,COMMUNE,40,1596
17833,Xã Hải Lộc,COMMUNE,40,1597
17854,Xã Văn Kiều,COMMUNE,40,1598
16738,Xã Quế Phong,COMMUNE,40,1599
16750,Xã Tiền Phong,COMMUNE,40,1600
16756,Xã Tri Lễ,COMMUNE,40,1601
16774,Xã Mường Quàng,COMMUNE,40,1602
16744,Xã Thông Thụ,COMMUNE,40,1603
16777,Xã Quỳ Châu,COMMUNE,40,1604
16792,Xã Châu Tiến,COMMUNE,40,1605
16801,Xã Hùng Chân,COMMUNE,40,1606
16804,Xã Châu Bình,COMMUNE,40,1607
17035,Xã Quỳ Hợp,COMMUNE,40,1608
17059,Xã Tam Hợp,COMMUNE,40,1609
17056,Xã Châu Lộc,COMMUNE,40,1610
17044,Xã Châu Hồng,COMMUNE,40,1611
17077,Xã Mường Ham,COMMUNE,40,1612
17089,Xã Mường Chọng,COMMUNE,40,1613
17071,Xã Minh Hợp,COMMUNE,40,1614
17179,Xã Quỳnh Lưu,COMMUNE,40,1615
17143,Xã Quỳnh Văn,COMMUNE,40,1616
17176,Xã Quỳnh Anh,COMMUNE,40,1617
17149,Xã Quỳnh Tam,COMMUNE,40,1618
17212,Xã Quỳnh Phú,COMMUNE,40,1619
17152,Xã Quỳnh Sơn,COMMUNE,40,1620
17224,Xã Quỳnh Thắng,COMMUNE,40,1621
17266,Xã Tân Kỳ,COMMUNE,40,1622
17272,Xã Tân Phú,COMMUNE,40,1623
17305,Xã Tân An,COMMUNE,40,1624
17284,Xã Nghĩa Đồng,COMMUNE,40,1625
17278,Xã Giai Xuân,COMMUNE,40,1626
17326,Xã Nghĩa Hành,COMMUNE,40,1627
17287,Xã Tiên Đồng,COMMUNE,40,1628
16939,Phường Thái Hòa,WARD,40,1629
16994,Phường Tây Hiếu,WARD,40,1630
17017,Xã Đông Hiếu,COMMUNE,40,1631
17728,Xã Cát Ngạn,COMMUNE,40,1632
17743,Xã Tam Đồng,COMMUNE,40,1633
17722,Xã Hạnh Lâm,COMMUNE,40,1634
17759,Xã Sơn Lâm,COMMUNE,40,1635
17770,Xã Hoa Quân,COMMUNE,40,1636
17791,Xã Kim Bảng,COMMUNE,40,1637
17818,Xã Bích Hào,COMMUNE,40,1638
17713,Xã Đại Đồng,COMMUNE,40,1639
17779,Xã Xuân Lâm,COMMUNE,40,1640
16933,Xã Tam Quang,COMMUNE,40,1641
16936,Xã Tam Thái,COMMUNE,40,1642
16876,Xã Tương Dương,COMMUNE,40,1643
16906,Xã Lượng Minh,COMMUNE,40,1644
16912,Xã Yên Na,COMMUNE,40,1645
16909,Xã Yên Hòa,COMMUNE,40,1646
16903,Xã Nga My,COMMUNE,40,1647
16885,Xã Hữu Khuông,COMMUNE,40,1648
16882,Xã Nhôn Mai,COMMUNE,40,1649
16690,Phường Trường Vinh,WARD,40,1650
16681,Phường Thành Vinh,WARD,40,1651
17920,Phường Vinh Hưng,WARD,40,1652
16702,Phường Vinh Phú,WARD,40,1653
16708,Phường Vinh Lộc,WARD,40,1654
16732,Phường Cửa Lò,WARD,40,1655
17506,Xã Yên Thành,COMMUNE,40,1656
17569,Xã Quan Thành,COMMUNE,40,1657
17605,Xã Hợp Minh,COMMUNE,40,1658
17611,Xã Vân Tụ,COMMUNE,40,1659
17560,Xã Vân Du,COMMUNE,40,1660
17521,Xã Quang Đồng,COMMUNE,40,1661
17524,Xã Giai Lạc,COMMUNE,40,1662
17515,Xã Bình Minh,COMMUNE,40,1663
17530,Xã Đông Thành,COMMUNE,40,1664
18754,Phường Sông Trí,WARD,42,1665
18781,Phường Hải Ninh,WARD,42,1666
18832,Phường Hoành Sơn,WARD,42,1667
18823,Phường Vũng Áng,WARD,42,1668
18766,Xã Kỳ Xuân,COMMUNE,42,1669
18775,Xã Kỳ Anh,COMMUNE,42,1670
18814,Xã Kỳ Hoa,COMMUNE,42,1671
18787,Xã Kỳ Văn,COMMUNE,42,1672
18790,Xã Kỳ Khang,COMMUNE,42,1673
18838,Xã Kỳ Lạc,COMMUNE,42,1674
18844,Xã Kỳ Thượng,COMMUNE,42,1675
18673,Xã Cẩm Xuyên,COMMUNE,42,1676
18676,Xã Thiên Cầm,COMMUNE,42,1677
18739,Xã Cẩm Duệ,COMMUNE,42,1678
18736,Xã Cẩm Hưng,COMMUNE,42,1679
18748,Xã Cẩm Lạc,COMMUNE,42,1680
18742,Xã Cẩm Trung,COMMUNE,42,1681
18682,Xã Yên Hòa,COMMUNE,42,1682
18073,Phường Thành Sen,WARD,42,1683
18100,Phường Trần Phú,WARD,42,1684
18652,Phường Hà Huy Tập,WARD,42,1685
18628,Xã Thạch Lạc,COMMUNE,42,1686
18619,Xã Đồng Tiến,COMMUNE,42,1687
18604,Xã Thạch Khê,COMMUNE,42,1688
18685,Xã Cẩm Bình,COMMUNE,42,1689
18562,Xã Thạch Hà,COMMUNE,42,1690
18634,Xã Toàn Lưu,COMMUNE,42,1691
18601,Xã Việt Xuyên,COMMUNE,42,1692
18586,Xã Đông Kinh,COMMUNE,42,1693
18667,Xã Thạch Xuân,COMMUNE,42,1694
18568,Xã Lộc Hà,COMMUNE,42,1695
18409,Xã Hồng Lộc,COMMUNE,42,1696
18583,Xã Mai Phụ,COMMUNE,42,1697
18406,Xã Can Lộc,COMMUNE,42,1698
18418,Xã Tùng Lộc,COMMUNE,42,1699
18466,Xã Gia Hanh,COMMUNE,42,1700
18436,Xã Trường Lưu,COMMUNE,42,1701
18481,Xã Xuân Lộc,COMMUNE,42,1702
18484,Xã Đồng Lộc,COMMUNE,42,1703
18115,Phường Bắc Hồng Lĩnh,WARD,42,1704
18118,Phường Nam Hồng Lĩnh,WARD,42,1705
18373,Xã Tiên Điền,COMMUNE,42,1706
18352,Xã Nghi Xuân,COMMUNE,42,1707
18394,Xã Cổ Đạm,COMMUNE,42,1708
18364,Xã Đan Hải,COMMUNE,42,1709
18229,Xã Đức Thọ,COMMUNE,42,1710
18262,Xã Đức Quang,COMMUNE,42,1711
18304,Xã Đức Đồng,COMMUNE,42,1712
18277,Xã Đức Thịnh,COMMUNE,42,1713
18244,Xã Đức Minh,COMMUNE,42,1714
18133,Xã Hương Sơn,COMMUNE,42,1715
18172,Xã Sơn Tây,COMMUNE,42,1716
18202,Xã Tứ Mỹ,COMMUNE,42,1717
18184,Xã Sơn Giang,COMMUNE,42,1718
18163,Xã Sơn Tiến,COMMUNE,42,1719
18160,Xã Sơn Hồng,COMMUNE,42,1720
18223,Xã Kim Hoa,COMMUNE,42,1721
18313,Xã Vũ Quang,COMMUNE,42,1722
18322,Xã Mai Hoa,COMMUNE,42,1723
18328,Xã Thượng Đức,COMMUNE,42,1724
18496,Xã Hương Khê,COMMUNE,42,1725
18532,Xã Hương Phố,COMMUNE,42,1726
18550,Xã Hương Đô,COMMUNE,42,1727
18502,Xã Hà Linh,COMMUNE,42,1728
18523,Xã Hương Bình,COMMUNE,42,1729
18547,Xã Phúc Trạch,COMMUNE,42,1730
18544,Xã Hương Xuân,COMMUNE,42,1731
18196,Xã Sơn Kim 1,COMMUNE,42,1732
18199,Xã Sơn Kim 2,COMMUNE,42,1733
18880,Phường Đồng Hới,WARD,44,1734
18859,Phường Đồng Thuận,WARD,44,1735
18871,Phường Đồng Sơn,WARD,44,1736
19093,Xã Nam Gianh,COMMUNE,44,1737
19075,Xã Nam Ba Đồn,COMMUNE,44,1738
19009,Phường Ba Đồn,WARD,44,1739
19066,Phường Bắc Gianh,WARD,44,1740
18904,Xã Dân Hóa,COMMUNE,44,1741
18922,Xã Kim Điền,COMMUNE,44,1742
18943,Xã Kim Phú,COMMUNE,44,1743
18901,Xã Minh Hóa,COMMUNE,44,1744
18919,Xã Tân Thành,COMMUNE,44,1745
18958,Xã Tuyên Lâm,COMMUNE,44,1746
18952,Xã Tuyên Sơn,COMMUNE,44,1747
18949,Xã Đồng Lê,COMMUNE,44,1748
18985,Xã Tuyên Phú,COMMUNE,44,1749
18991,Xã Tuyên Bình,COMMUNE,44,1750
18997,Xã Tuyên Hóa,COMMUNE,44,1751
19051,Xã Tân Gianh,COMMUNE,44,1752
19030,Xã Trung Thuần,COMMUNE,44,1753
19057,Xã Quảng Trạch,COMMUNE,44,1754
19033,Xã Hòa Trạch,COMMUNE,44,1755
19021,Xã Phú Trạch,COMMUNE,44,1756
19147,Xã Thượng Trạch,COMMUNE,44,1757
19165,Xã Phong Nha,COMMUNE,44,1758
19126,Xã Bắc Trạch,COMMUNE,44,1759
19159,Xã Đông Trạch,COMMUNE,44,1760
19111,Xã Hoàn Lão,COMMUNE,44,1761
19141,Xã Bố Trạch,COMMUNE,44,1762
19198,Xã Nam Trạch,COMMUNE,44,1763
19207,Xã Quảng Ninh,COMMUNE,44,1764
19225,Xã Ninh Châu,COMMUNE,44,1765
19237,Xã Trường Ninh,COMMUNE,44,1766
19204,Xã Trường Sơn,COMMUNE,44,1767
19249,Xã Lệ Thủy,COMMUNE,44,1768
19255,Xã Cam Hồng,COMMUNE,44,1769
19288,Xã Sen Ngư,COMMUNE,44,1770
19291,Xã Tân Mỹ,COMMUNE,44,1771
19309,Xã Trường Phú,COMMUNE,44,1772
19246,Xã Lệ Ninh,COMMUNE,44,1773
19318,Xã Kim Ngân,COMMUNE,44,1774
19333,Phường Đông Hà,WARD,44,1775
19351,Phường Nam Đông Hà,WARD,44,1776
19360,Phường Quảng Trị,WARD,44,1777
19363,Xã Vĩnh Linh,COMMUNE,44,1778
19414,Xã Cửa Tùng,COMMUNE,44,1779
19372,Xã Vĩnh Hoàng,COMMUNE,44,1780
19405,Xã Vĩnh Thủy,COMMUNE,44,1781
19366,Xã Bến Quan,COMMUNE,44,1782
19537,Xã Cồn Tiên,COMMUNE,44,1783
19496,Xã Cửa Việt,COMMUNE,44,1784
19495,Xã Gio Linh,COMMUNE,44,1785
19501,Xã Bến Hải,COMMUNE,44,1786
19435,Xã Hướng Lập,COMMUNE,44,1787
19441,Xã Hướng Phùng,COMMUNE,44,1788
19429,Xã Khe Sanh,COMMUNE,44,1789
19462,Xã Tân Lập,COMMUNE,44,1790
19432,Xã Lao Bảo,COMMUNE,44,1791
19489,Xã Lìa,COMMUNE,44,1792
19483,Xã A Dơi,COMMUNE,44,1793
19594,Xã La Lay,COMMUNE,44,1794
19588,Xã Tà Rụt,COMMUNE,44,1795
19564,Xã Đakrông,COMMUNE,44,1796
19567,Xã Ba Lòng,COMMUNE,44,1797
19555,Xã Hướng Hiệp,COMMUNE,44,1798
19597,Xã Cam Lộ,COMMUNE,44,1799
19603,Xã Hiếu Giang,COMMUNE,44,1800
19624,Xã Triệu Phong,COMMUNE,44,1801
19669,Xã Ái Tử,COMMUNE,44,1802
19645,Xã Triệu Bình,COMMUNE,44,1803
19654,Xã Triệu Cơ,COMMUNE,44,1804
19639,Xã Nam Cửa Việt,COMMUNE,44,1805
19681,Xã Diên Sanh,COMMUNE,44,1806
19741,Xã Mỹ Thủy,COMMUNE,44,1807
19702,Xã Hải Lăng,COMMUNE,44,1808
19699,Xã Vĩnh Định,COMMUNE,44,1809
19735,Xã Nam Hải Lăng,COMMUNE,44,1810
19742,Đặc khu Cồn Cỏ,SPECIAL_ZONE,44,1811
19900,Phường Thuận An,WARD,46,1812
20014,Phường Hóa Châu,WARD,46,1813
19930,Phường Mỹ Thượng,WARD,46,1814
19777,Phường Vỹ Dạ,WARD,46,1815
19786,Phường Thuận Hóa,WARD,46,1816
19815,Phường An Cựu,WARD,46,1817
19813,Phường Thủy Xuân,WARD,46,1818
19810,Phường Kim Long,WARD,46,1819
20023,Phường Hương An,WARD,46,1820
19768,Phường Phú Xuân,WARD,46,1821
19996,Phường Hương Trà,WARD,46,1822
20017,Phường Kim Trà,WARD,46,1823
19969,Phường Thanh Thủy,WARD,46,1824
19975,Phường Hương Thủy,WARD,46,1825
19960,Phường Phú Bài,WARD,46,1826
19819,Phường Phong Điền,WARD,46,1827
19864,Phường Phong Thái,WARD,46,1828
19831,Phường Phong Dinh,WARD,46,1829
19828,Phường Phong Phú,WARD,46,1830
19873,Phường Phong Quảng,WARD,46,1831
19885,Xã Đan Điền,COMMUNE,46,1832
19867,Xã Quảng Điền,COMMUNE,46,1833
19945,Xã Phú Vinh,COMMUNE,46,1834
19918,Xã Phú Hồ,COMMUNE,46,1835
19942,Xã Phú Vang,COMMUNE,46,1836
20122,Xã Vinh Lộc,COMMUNE,46,1837
20131,Xã Hưng Lộc,COMMUNE,46,1838
20140,Xã Lộc An,COMMUNE,46,1839
20107,Xã Phú Lộc,COMMUNE,46,1840
20152,Xã Chân Mây – Lăng Cô,COMMUNE,46,1841
20182,Xã Long Quảng,COMMUNE,46,1842
20179,Xã Nam Đông,COMMUNE,46,1843
20161,Xã Khe Tre,COMMUNE,46,1844
20035,Xã Bình Điền,COMMUNE,46,1845
20056,Xã A Lưới 1,COMMUNE,46,1846
20044,Xã A Lưới 2,COMMUNE,46,1847
20071,Xã A Lưới 3,COMMUNE,46,1848
20101,Xã A Lưới 4,COMMUNE,46,1849
20050,Xã A Lưới 5,COMMUNE,46,1850
19909,Phường Dương Nỗ,WARD,46,1851
20242,Phường Hải Châu,WARD,48,1852
20257,Phường Hòa Cường,WARD,48,1853
20209,Phường Thanh Khê,WARD,48,1854
20224,Phường An Khê,WARD,48,1855
20275,Phường An Hải,WARD,48,1856
20263,Phường Sơn Trà,WARD,48,1857
20285,Phường Ngũ Hành Sơn,WARD,48,1858
20200,Phường Hòa Khánh,WARD,48,1859
20195,Phường Hải Vân,WARD,48,1860
20197,Phường Liên Chiểu,WARD,48,1861
20260,Phường Cẩm Lệ,WARD,48,1862
20314,Phường Hòa Xuân,WARD,48,1863
20320,Xã Hòa Vang,COMMUNE,48,1864
20332,Xã Hòa Tiến,COMMUNE,48,1865
20308,Xã Bà Nà,COMMUNE,48,1866
20333,Đặc khu Hoàng Sa,SPECIAL_ZONE,48,1867
20965,Xã Núi Thành,COMMUNE,48,1868
21004,Xã Tam Mỹ,COMMUNE,48,1869
20984,Xã Tam Anh,COMMUNE,48,1870
20977,Xã Đức Phú,COMMUNE,48,1871
20971,Xã Tam Xuân,COMMUNE,48,1872
20992,Xã Tam Hải,COMMUNE,48,1873
20341,Phường Tam Kỳ,WARD,48,1874
20356,Phường Quảng Phú,WARD,48,1875
20350,Phường Hương Trà,WARD,48,1876
20335,Phường Bàn Thạch,WARD,48,1877
20380,Xã Tây Hồ,COMMUNE,48,1878
20364,Xã Chiên Đàn,COMMUNE,48,1879
20392,Xã Phú Ninh,COMMUNE,48,1880
20872,Xã Lãnh Ngọc,COMMUNE,48,1881
20854,Xã Tiên Phước,COMMUNE,48,1882
20878,Xã Thạnh Bình,COMMUNE,48,1883
20857,Xã Sơn Cẩm Hà,COMMUNE,48,1884
20908,Xã Trà Liên,COMMUNE,48,1885
20929,Xã Trà Giáp,COMMUNE,48,1886
20923,Xã Trà Tân,COMMUNE,48,1887
20920,Xã Trà Đốc,COMMUNE,48,1888
20900,Xã Trà My,COMMUNE,48,1889
20944,Xã Nam Trà My,COMMUNE,48,1890
20941,Xã Trà Tập,COMMUNE,48,1891
20959,Xã Trà Vân,COMMUNE,48,1892
20950,Xã Trà Linh,COMMUNE,48,1893
20938,Xã Trà Leng,COMMUNE,48,1894
20791,Xã Thăng Bình,COMMUNE,48,1895
20794,Xã Thăng An,COMMUNE,48,1896
20836,Xã Thăng Trường,COMMUNE,48,1897
20848,Xã Thăng Điền,COMMUNE,48,1898
20827,Xã Thăng Phú,COMMUNE,48,1899
20818,Xã Đồng Dương,COMMUNE,48,1900
20662,Xã Quế Sơn Trung,COMMUNE,48,1901
20641,Xã Quế Sơn,COMMUNE,48,1902
20650,Xã Xuân Phú,COMMUNE,48,1903
20656,Xã Nông Sơn,COMMUNE,48,1904
20669,Xã Quế Phước,COMMUNE,48,1905
20635,Xã Duy Nghĩa,COMMUNE,48,1906
20599,Xã Nam Phước,COMMUNE,48,1907
20623,Xã Duy Xuyên,COMMUNE,48,1908
